name,url,price
Formosa Finan...,https://coinmarketcap.com/currencies/formosa-fTrueDeck,https://coinmarketcap.com/currencies/truedeck/,0.869204356074
Nasdacoin,https://coinmarketcap.com/currencies/nasdacoin/,1.22288522734
Shivom,https://coinmarketcap.com/currencies/shivom/,0.00286122861481
183
Electroneum,https://coinmarketcap.com/currencies/electroneum/,0.00830830724203
ATLANT,https://coinmarketcap.com/currencies/atlant/,0.0208037584174
Holo,https://coinmarketcap.com/currencies/holo/,0.000523813692348
Propy,https://coinmarketcap.com/currencies/propy/,0.153139202211
Kin,https://coinmarketcap.com/currencies/kin/,3.00724562364e-05
DomRaider,https://coinmarketcap.com/currencies/domraider/,0.00304051157034
0xBitcoin,https://coinmarketcap.com/currencies/0xbtc/,0.356192519902
54860736
Playkey,https://coinmarketcap.com/currencies/playkey/,0.0559652140873
SpaceChain,https://coinmarketcap.com/currencies/spacechain/,0.00649825458464
XTRABYTES,https://coinmarketcap.com/currencies/xtrabytes/,0.0164759326428
LinkEye,https://coinmarketcap.com/currencies/linkeye/,0.00406545157069
Blox,https://coinmarketcap.com/currencies/blox/,0.0105182028236
9
GoNetwork,https://coinmarketcap.com/currencies/gonetwork/,0.0314600465375
REAL,https://coinmarketcap.com/currencies/real/,0.116790504833
Status,https://coinmarketcap.com/currencies/status/,0.0200698348015
DEW,https://coinmarketcap.com/currencies/dew/,0.0845288946482
JET8,https://coinmarketcap.com/currencies/jet8/,0.00128443599559
EBCoin,https://coinmarketcap.com/currencies/ebcoin/,0.000895795073303
MediShares,https://coinmarketcap.com/currencies/medishares/,0.00686099997598
Insolar,https://coinmarketcap.com/currencies/insolar/,0.267375087132
7
69267
IXT,https://coinmarketcap.com/currencies/ixledger/,0.0497982481913
68910568274
Sense,https://coinmarketcap.com/currencies/sense/,0.00309884160124
Hi Mutual Soc...,https://coinmarketcap.com/currencies/hi-mutual-society/,0.0082441041405
Loopring [NEO],https://coinmarketcap.com/currencies/loopring-neo/,0.0764361218689
in,https://coinmarketcap.com/currencies/dimecoin/,4.50194541234e-06
ZMINE,https://coinmarketcap.com/currencies/zmine/,0.0132682309184
FirstBlood,https://coinmarketcap.com/currencies/firstblood/,0.0383215037201
Civic,https://coinmarketcap.com/currencies/civic/,0.0632798654749
RED,https://coinmarketcap.com/currencies/red/,0.00886628207271
Pascal Coin,https://coinmarketcap.com/currencies/pascal-coin/,0.296114717271
Syscoin,https://coinmarketcap.com/currencies/syscoin/,0.0395732523089
YGGDRASH,https://coinmarketcap.com/currencies/yeed/,0.00049390354006
BitcoinZ,https://coinmarketcap.com/currencies/bitcoinz/,0.000242525930277
Datawallet,https://coinmarketcap.com/currencies/datawallet/,0.00293660436537
Komodo,https://coinmarketcap.com/currencies/komodo/,0.595331922829
Cosmo Coin,https://coinmarketcap.com/currencies/cosmo-coin/,0.0104059344372
TokenCard,https://coinmarketcap.com/currencies/tokencard/,0.362527172617
DADI,https://coinmarketcap.com/currencies/dadi/,0.0434427808803
WeAreSatoshi,https://coinmarketcap.com/currencies/wearesatoshi/,0.0725578177201
ZClassic,https://coinmarketcap.com/currencies/zclassic/,1.6121218862
Asch,https://coinmarketcap.com/currencies/asch/,0.0742173780178
Revain,https://coinmarketcap.com/currencies/revain/,0.145613605637
DeviantCoin,https://coinmarketcap.com/currencies/deviantcoin/,0.135571536437
FoldingCoin,https://coinmarketcap.com/currencies/foldingcoin/,0.00164512583189
